Date,Price,Open,High,Low,Change %,USD_per_mt,USD_per_kg,VND_per_kg
2019-09-20,93.38,93.38,93.38,93.38,-0.09,93.38,0.09337999999999999,2455.894
2019-09-23,93.49,93.49,93.49,93.49,0.12,93.49,0.09348999999999999,2458.787
2019-09-24,93.21,93.21,93.21,93.21,-0.3,93.21,0.09320999999999999,2451.423
2019-09-25,92.97,92.97,92.97,92.97,-0.26,92.97,0.09297,2445.111
2019-09-26,92.95,92.95,92.95,92.95,-0.02,92.95,0.09295,2444.585
2019-09-27,92.89,92.89,92.89,92.89,-0.06,92.89,0.09289,2443.007
2019-09-30,92.91,92.91,92.91,92.91,0.02,92.91,0.09290999999999999,2443.533
2019-10-01,92.16,92.16,92.16,92.16,-0.81,92.16,0.09215999999999999,2423.808
2019-10-02,92.26,92.26,92.26,92.26,0.11,92.26,0.09226000000000001,2426.438
2019-10-03,92.26,92.26,92.26,92.26,0.0,92.26,0.09226000000000001,2426.438
2019-10-04,92.18,92.18,92.18,92.18,-0.09,92.18,0.09218000000000001,2424.3340000000003
2019-10-07,92.55,92.55,92.55,92.55,0.4,92.55,0.09255,2434.0649999999996
2019-10-08,93.53,93.53,93.53,93.53,1.06,93.53,0.09353,2459.839
2019-10-09,91.59,91.59,91.59,91.59,-2.07,91.59,0.09159,2408.817
2019-10-10,93.01,93.01,93.01,93.01,1.55,93.01,0.09301000000000001,2446.1630000000005
2019-10-11,92.86,92.86,92.86,92.86,-0.16,92.86,0.09286,2442.218
2019-10-14,92.23,92.23,92.23,92.23,-0.68,92.23,0.09223,2425.6490000000003
2019-10-15,92.62,92.62,92.62,92.62,0.42,92.62,0.09262000000000001,2435.9060000000004
2019-10-16,91.4,91.4,91.4,91.4,-1.32,91.4,0.09140000000000001,2403.82
2019-10-17,90.01,90.01,90.01,90.01,-1.52,90.01,0.09001,2367.2630000000004
2019-10-18,90.76,90.76,90.76,90.76,0.83,90.76,0.09076000000000001,2386.9880000000003
2019-10-21,90.58,90.58,90.58,90.58,-0.2,90.58,0.09058,2382.254
2019-10-22,90.53,90.53,90.53,90.53,-0.06,90.53,0.09053,2380.939
2019-10-23,90.45,90.45,90.45,90.45,-0.09,90.45,0.09045,2378.835
2019-10-24,90.11,90.11,90.11,90.11,-0.38,90.11,0.09011,2369.893
2019-10-25,90.22,90.22,90.22,90.22,0.12,90.22,0.09022,2372.786
2019-10-28,90.23,90.23,90.23,90.23,0.01,90.23,0.09023,2373.049
2019-10-29,90.03,90.03,90.03,90.03,-0.22,90.03,0.09003,2367.7889999999998
2019-10-30,89.8,89.8,89.8,89.8,-0.26,89.8,0.08979999999999999,2361.74
2019-10-31,89.55,89.55,89.55,89.55,-0.28,89.55,0.08954999999999999,2355.165
2019-11-01,83.55,83.55,83.55,83.55,-6.7,83.55,0.08355,2197.365
2019-11-04,82.85,82.85,82.85,82.85,-0.84,82.85,0.08285,2178.955
2019-11-05,82.85,82.85,82.85,82.85,0.0,82.85,0.08285,2178.955
2019-11-06,82.98,82.98,82.98,82.98,0.16,82.98,0.08298,2182.374
2019-11-07,82.55,82.55,82.55,82.55,-0.52,82.55,0.08255,2171.065
2019-11-08,80.36,80.36,80.36,80.36,-2.65,80.36,0.08036,2113.468
2019-11-11,80.3,80.3,80.3,80.3,-0.07,80.3,0.0803,2111.89
2019-11-12,81.36,81.36,81.36,81.36,1.32,81.36,0.08136,2139.768
2019-11-13,81.26,81.26,81.26,81.26,-0.12,81.26,0.08126,2137.138
2019-11-14,82.52,82.52,82.52,82.52,1.55,82.52,0.08252,2170.276
2019-11-15,82.8,82.8,82.8,82.8,0.34,82.8,0.0828,2177.64
2019-11-18,82.93,82.93,82.93,82.93,0.16,82.93,0.08293,2181.059
2019-11-19,83.19,83.19,83.19,83.19,0.31,83.19,0.08319,2187.897
2019-11-20,83.35,83.35,83.35,83.35,0.19,83.35,0.08335,2192.105
2019-11-21,83.55,83.55,83.55,83.55,0.24,83.55,0.08355,2197.365
2019-11-22,83.79,83.79,83.79,83.79,0.29,83.79,0.08379,2203.677
2019-11-25,84.29,84.29,84.29,84.29,0.6,84.29,0.08429,2216.827
2019-11-26,84.35,84.35,84.35,84.35,0.07,84.35,0.08435,2218.4049999999997
2019-11-27,84.42,84.42,84.42,84.42,0.08,84.42,0.08442,2220.246
2019-11-29,84.68,84.68,84.68,84.68,0.31,84.68,0.08468,2227.0840000000003
2019-12-02,88.11,88.11,88.11,88.11,4.05,88.11,0.08811,2317.2929999999997
2019-12-03,87.65,87.65,87.65,87.65,-0.52,87.65,0.08765,2305.195
2019-12-04,88.27,88.27,88.27,88.27,0.71,88.27,0.08827,2321.501
2019-12-05,88.34,88.34,88.34,88.34,0.08,88.34,0.08834,2323.342
2019-12-06,88.56,88.56,88.56,88.56,0.25,88.56,0.08856,2329.128
2019-12-09,92.04,92.04,92.04,92.04,3.93,92.04,0.09204000000000001,2420.6520000000005
2019-12-10,91.36,91.36,91.36,91.36,-0.74,91.36,0.09136,2402.768
2019-12-11,92.05,92.05,92.05,92.05,0.76,92.05,0.09204999999999999,2420.915
2019-12-12,92.04,92.04,92.04,92.04,-0.01,92.04,0.09204000000000001,2420.6520000000005
2019-12-13,92.27,92.27,92.27,92.27,0.25,92.27,0.09226999999999999,2426.7009999999996
2019-12-16,92.1,92.1,92.1,92.1,-0.18,92.1,0.09209999999999999,2422.2299999999996
2019-12-17,92.09,92.09,92.09,92.09,-0.01,92.09,0.09209,2421.967
2019-12-18,91.99,91.99,91.99,91.99,-0.11,91.99,0.09198999999999999,2419.3369999999995
2019-12-19,92.0,92.0,92.0,92.0,0.01,92.0,0.092,2419.6
2019-12-20,91.74,91.74,91.74,91.74,-0.28,91.74,0.09173999999999999,2412.7619999999997
2019-12-23,91.72,91.72,91.72,91.72,-0.02,91.72,0.09172,2412.236
2019-12-24,91.7,91.7,91.7,91.7,-0.02,91.7,0.0917,2411.71
2019-12-26,91.61,91.61,91.61,91.61,-0.1,91.61,0.09161,2409.343
2019-12-27,91.55,91.55,91.55,91.55,-0.07,91.55,0.09154999999999999,2407.765
2019-12-30,91.52,91.52,91.52,91.52,-0.03,91.52,0.09151999999999999,2406.9759999999997
2019-12-31,91.53,91.53,91.53,91.53,0.01,91.53,0.09153,2407.239
2020-01-02,92.58,92.58,92.58,92.58,1.15,92.58,0.09258,2434.854
2020-01-03,93.41,93.41,93.41,93.41,0.9,93.41,0.09340999999999999,2456.683
2020-01-06,93.85,93.85,93.85,93.85,0.47,93.85,0.09384999999999999,2468.2549999999997
2020-01-07,93.73,93.73,93.73,93.73,-0.13,93.73,0.09373000000000001,2465.099
2020-01-08,94.61,94.61,94.61,94.61,0.94,94.61,0.09461,2488.243
2020-01-09,93.57,93.57,93.57,93.57,-1.1,93.57,0.09356999999999999,2460.8909999999996
2020-01-10,93.56,93.56,93.56,93.56,-0.01,93.56,0.09356,2460.628
2020-01-13,94.03,94.03,94.03,94.03,0.5,94.03,0.09403,2472.989
2020-01-14,94.83,94.83,94.83,94.83,0.85,94.83,0.09483,2494.029
2020-01-15,94.59,94.59,94.59,94.59,-0.25,94.59,0.09459000000000001,2487.717
2020-01-16,94.55,94.55,94.55,94.55,-0.04,94.55,0.09455,2486.665
2020-01-17,94.81,94.81,94.81,94.81,0.27,94.81,0.09481,2493.503
2020-01-21,94.8,94.8,94.8,94.8,-0.01,94.8,0.0948,2493.24
2020-01-22,94.76,94.76,94.76,94.76,-0.04,94.76,0.09476000000000001,2492.188
2020-01-23,94.4,94.4,94.4,94.4,-0.38,94.4,0.09440000000000001,2482.7200000000003
2020-01-24,94.35,94.35,94.35,94.35,-0.05,94.35,0.09434999999999999,2481.4049999999997
2020-01-27,94.01,94.01,94.01,94.01,-0.36,94.01,0.09401000000000001,2472.463
2020-01-28,93.6,93.6,93.6,93.6,-0.44,93.6,0.09359999999999999,2461.68
2020-01-29,93.34,93.34,93.34,93.34,-0.28,93.34,0.09334,2454.842
2020-01-30,92.9,92.9,92.9,92.9,-0.47,92.9,0.09290000000000001,2443.2700000000004
2020-01-31,92.44,92.44,92.44,92.44,-0.5,92.44,0.09244,2431.172
2020-02-03,78.33,78.33,78.33,78.33,-15.26,78.33,0.07833,2060.0789999999997
2020-02-04,81.63,81.63,81.63,81.63,4.21,81.63,0.08163,2146.8689999999997
2020-02-05,79.87,79.87,79.87,79.87,-2.16,79.87,0.07987000000000001,2100.581
2020-02-06,80.96,80.96,80.96,80.96,1.36,80.96,0.08095999999999999,2129.2479999999996
2020-02-07,81.65,81.65,81.65,81.65,0.85,81.65,0.08165,2147.395
2020-02-10,81.25,81.25,81.25,81.25,-0.49,81.25,0.08125,2136.875
2020-02-11,83.36,83.36,83.36,83.36,2.6,83.36,0.08336,2192.368
2020-02-12,84.47,84.47,84.47,84.47,1.33,84.47,0.08447,2221.561
2020-02-13,85.14,85.14,85.14,85.14,0.79,85.14,0.08514000000000001,2239.1820000000002
2020-02-14,84.86,84.86,84.86,84.86,-0.33,84.86,0.08486,2231.818
2020-02-18,85.43,85.43,85.43,85.43,0.67,85.43,0.08543,2246.809
2020-02-19,85.7,85.7,85.7,85.7,0.32,85.7,0.0857,2253.91
2020-02-20,86.15,86.15,86.15,86.15,0.53,86.15,0.08615,2265.745
2020-02-21,86.42,86.42,86.42,86.42,0.31,86.42,0.08642,2272.846
2020-02-24,86.56,86.56,86.56,86.56,0.16,86.56,0.08656,2276.528
2020-02-25,86.73,86.73,86.73,86.73,0.2,86.73,0.08673,2280.9990000000003
2020-02-26,86.67,86.67,86.67,86.67,-0.07,86.67,0.08667,2279.421
2020-02-27,86.58,86.58,86.58,86.58,-0.1,86.58,0.08658,2277.054
2020-02-28,86.46,86.46,86.46,86.46,-0.14,86.46,0.08646,2273.8979999999997
2020-03-02,87.1,87.1,87.1,87.1,0.74,87.1,0.0871,2290.73
2020-03-03,87.14,87.14,87.14,87.14,0.05,87.14,0.08714,2291.7819999999997
2020-03-04,89.63,89.63,89.63,89.63,2.86,89.63,0.08963,2357.2690000000002
2020-03-05,90.12,90.12,90.12,90.12,0.55,90.12,0.09012,2370.156
2020-03-06,89.18,89.18,89.18,89.18,-1.04,89.18,0.08918000000000001,2345.434
2020-03-09,88.07,88.07,88.07,88.07,-1.24,88.07,0.08807,2316.241
2020-03-10,90.15,90.15,90.15,90.15,2.36,90.15,0.09015000000000001,2370.945
2020-03-11,89.59,89.59,89.59,89.59,-0.62,89.59,0.08959,2356.217
2020-03-12,89.48,89.48,89.48,89.48,-0.12,89.48,0.08948,2353.324
2020-03-13,90.13,90.13,90.13,90.13,0.73,90.13,0.09013,2370.419
2020-03-16,89.99,89.99,89.99,89.99,-0.16,89.99,0.08999,2366.737
2020-03-17,89.95,89.95,89.95,89.95,-0.04,89.95,0.08995,2365.685
2020-03-18,90.44,90.44,90.44,90.44,0.54,90.44,0.09043999999999999,2378.5719999999997
